hathi_id	shorttitle	author	person_id	inferreddate	imprintdate	oclc	full_name	given_name	last_name	gender
mdp.39015000551138	Ourselves to know : a novel	O'Hara, John	1162	1960	1960	964785	John O'Hara	John	O'Hara	male
pst.000045750885	Selected short stories of John O'Hara	O'Hara, John	1162	1956	1956	27997409	John O'Hara	John	O'Hara	male
mdp.39015002582388	Here's O'Hara : three novels and twenty short stories	O'Hara, John	1162	1946	1946	250307	John O'Hara	John	O'Hara	male
mdp.39015040690441	The speed queen	O'Nan, Stewart	2158	1997	1997	34984064	Stewart O'Nan	Stewart	O'Nan	male
mdp.39015037312025	The names of the dead	O'Nan, Stewart	2158	1996	1996	32924149	Stewart O'Nan	Stewart	O'Nan	male
mdp.39015032180179	Snow angels	O'Nan, Stewart	2158	1994	1994	30156289	Stewart O'Nan	Stewart	O'Nan	male
mdp.39015032747761	In the walled city	O'Nan, Stewart	2158	1993	1993	28423976	Stewart O'Nan	Stewart	O'Nan	male
mdp.39015050117160	The black shore	O'Neill, Joseph	1216	2000	2000	42296086	Joseph O'Neill	Joseph	O'Neill	male
mdp.39015048710241	Land under England	O'Neill, Joseph	1216	1980	1980	6378438	Joseph O'Neill	Joseph	O'Neill	male
mdp.39015046884253	Out of the woods : stories	Offutt, Chris	383	1999	1999	39810889	Chris Offutt	Chris	Offutt	male
uc1.32106016604453	Kentucky straight	Offutt, Chris	383	1992	1992	25283566	Chris Offutt	Chris	Offutt	male
mdp.39015041027346	The good brother	Offutt, Chris	383	1997	1997	36103819	Chris Offutt	Chris	Offutt	male
mdp.39015049547774	Write letter to Billy : a novel	Olson, Toby	2256	2000	2000	44425398	Toby Olson	Toby	Olson	male
mdp.39015029856914	At sea	Olson, Toby	2256	1993	1993	27434472	Toby Olson	Toby	Olson	male
mdp.39015017926224	Dorit in Lesbos	Olson, Toby	2256	1990	1990	20265214	Toby Olson	Toby	Olson	male
mdp.39015014387750	Utah : a novel	Olson, Toby	2256	1988	1988	18019561	Toby Olson	Toby	Olson	male
mdp.39015058070189	The blond box	Olson, Toby	2256	2003	2003	51984747	Toby Olson	Toby	Olson	male
pst.000008634412	The life of Jesus	Olson, Toby	2256	1976	1976	2091651	Toby Olson	Toby	Olson	male
mdp.39015037836643	The life of Jesus	Olson, Toby	2256	1976	1976	2091651	Toby Olson	Toby	Olson	male
uc1.32106018461050	The bitter half	Olson, Toby	2256	2006	2006	64427509	Toby Olson	Toby	Olson	male
mdp.39015076163875	Tampico : a novel	Olson, Toby	2256	2008	2008	179786664	Toby Olson	Toby	Olson	male
uc1.32106007694448	Utah : a novel	Olson, Toby	2256	1987	1987	15196938	Toby Olson	Toby	Olson	male
uc1.32106002182878	The adventures of Mr. and Mrs. Jim and Ron	Padgett, Ron	2012	1970	1970	98363	Ron Padgett	Ron	Padgett	male
mdp.39015060121509	The society	Palmer, Michael	1639	2004	2004	56087455	Michael Palmer	Michael	Palmer	male
mdp.39015047865194	The patient	Palmer, Michael	1639	2000	2000	42849707	Michael Palmer	Michael	Palmer	male
pst.000055329347	The patient	Palmer, Michael	1639	2000	2000	45274062	Michael Palmer	Michael	Palmer	male
mdp.39015033336978	Silent treatment	Palmer, Michael	1639	1995	1995	31514319	Michael Palmer	Michael	Palmer	male
mdp.39015053392661	Fatal	Palmer, Michael	1639	2002	2002	48878703	Michael Palmer	Michael	Palmer	male
mdp.39015040138821	Miracle cure	Palmer, Michael	1639	1998	1998	38207676	Michael Palmer	Michael	Palmer	male
mdp.39015062967727	Venetian red	Pasinetti, P. M	1759	1961	1961	11408659	P. M. Pasinetti	P. M.	Pasinetti	male
uc1.$b453060	Suddenly tomorrow; a novel	Pasinetti, P. M	1759	1973	1973	416910	P. M. Pasinetti	P. M.	Pasinetti	male
uc1.b3767268	From the Academy Bridge; a novel	Pasinetti, P. M	1759	1970	1970	64218	P. M. Pasinetti	P. M.	Pasinetti	male
uc1.$b104114	The smile on the face of the lion	Pasinetti, P. M	1759	1965	1965	2053470	P. M. Pasinetti	P. M.	Pasinetti	male
mdp.39015066608624	Venetian red	Pasinetti, P. M	1759	1960	1960	1183752	P. M. Pasinetti	P. M.	Pasinetti	male
mdp.39015066608640	The smile on the face of the lion	Pasinetti, P. M	1759	1965	1965	1368202	P. M. Pasinetti	P. M.	Pasinetti	male
mdp.39015058133573	That which was	Patterson, Glenn	822	2004	2004	54459728	Glenn Patterson	Glenn	Patterson	male
inu.30000041291562	Fat lad	Patterson, Glenn	822	1993	1993	28677681	Glenn Patterson	Glenn	Patterson	male
mdp.39015056896726	Number 5	Patterson, Glenn	822	2003	2003	51272217	Glenn Patterson	Glenn	Patterson	male
uc1.32106011114334	In the place of fallen leaves : a novel	Pears, Tim	2245	1995	1995	31757177	Tim Pears	Tim	Pears	male
mdp.39015040179494	In a land of plenty	Pears, Tim	2245	1997	1997	37309740	Tim Pears	Tim	Pears	male
mdp.39015049630034	A revolution of the sun	Pears, Tim	2245	2000	2000	43340676	Tim Pears	Tim	Pears	male
mdp.39015069313552	Blenheim Orchard	Pears, Tim	2245	2007	2007	72868401	Tim Pears	Tim	Pears	male
uc1.$b399149	New writing in South Carolina	Peden, William (William Harwood)	2375	1971	1971	115462	William Peden	William	Peden	male
mdp.39015019557837	Fragments and fictions : workbooks of an obscure writer	Peden, William (William Harwood)	2375	1990	1990	21148448	William Peden	William	Peden	male
mdp.39015018902190	Natural order : a novel	Penner, Jonathan	1189	1990	1990	21043060	Jonathan Penner	Jonathan	Penner	male
uc1.b4350614	Going blind	Penner, Jonathan	1189	1977	1977	2424757	Jonathan Penner	Jonathan	Penner	male
mdp.39015016891510	Private parties	Penner, Jonathan	1189	1983	1983	9393938	Jonathan Penner	Jonathan	Penner	male
mdp.39015057639729	This is my voice	Penner, Jonathan	1189	2003	2003	53794496	Jonathan Penner	Jonathan	Penner	male
uc1.32106019394300	Refresh, refresh : stories	Percy, Benjamin	228	2007	2007	148910988	Benjamin Percy	Benjamin	Percy	male
mdp.39015000667934	The moviegoer	Percy, Walker	2317	1961	1961	291904	Walker Percy	Walker	Percy	male
uc1.32106011585681	a.k.a	Perelman, Bob	259	1984	1984	10653187	Bob Perelman	Bob	Perelman	male
pst.000023700871	A state of independence	Phillips, Caryl	331	1995	1995	31078839	Caryl Phillips	Caryl	Phillips	male
pst.000058236741	Higher ground : a novel in three parts	Phillips, Caryl	331	1995	1995	32274150	Caryl Phillips	Caryl	Phillips	male
uc1.b4974557	A state of independence	Phillips, Caryl	331	1986	1986	12808894	Caryl Phillips	Caryl	Phillips	male
mdp.39015014564432	Higher ground : a novel in three parts	Phillips, Caryl	331	1989	1989	19517488	Caryl Phillips	Caryl	Phillips	male
mdp.39015018888571	The final passage	Phillips, Caryl	331	1990	1990	20263993	Caryl Phillips	Caryl	Phillips	male
pst.000025556988	The final passage	Phillips, Caryl	331	1995	1995	32274143	Caryl Phillips	Caryl	Phillips	male
pst.000058525678	The final passage	Phillips, Caryl	331	1995	1995	60117190	Caryl Phillips	Caryl	Phillips	male
mdp.39015056675856	A distant shore	Phillips, Caryl	331	2003	2003	51914330	Caryl Phillips	Caryl	Phillips	male
uc1.32106011764567	Crossing the river	Phillips, Caryl	331	1994	1994	28962836	Caryl Phillips	Caryl	Phillips	male
mdp.39015041073142	The nature of blood	Phillips, Caryl	331	1997	1997	35919400	Caryl Phillips	Caryl	Phillips	male
mdp.39015080853461	In the falling snow	Phillips, Caryl	331	2009	2009	315081838	Caryl Phillips	Caryl	Phillips	male
mdp.39015062627156	Dancing in the dark	Phillips, Caryl	331	2005	2005	58843330	Caryl Phillips	Caryl	Phillips	male
mdp.39015029234781	Cambridge : a novel	Phillips, Caryl	331	1993	1993	26399717	Caryl Phillips	Caryl	Phillips	male
mdp.39015067663743	Newsworld	Pierce, Todd James	2257	2006	2006	70068780	Todd James Pierce	Todd James	Pierce	male
mdp.39015062115194	Lila : an inquiry into morals	Pirsig, Robert M	1990	1991	1991	23732047	Robertm Pirsig	Robertm	Pirsig	male
uc1.b4951407	Figures in bright air	Plante, David	539	1976	1976	2966928	David Plante	David	Plante	male
uc1.b4951406	The country	Plante, David	539	1981	1981	7727537	David Plante	David	Plante	male
mdp.39015012941244	The woods	Plante, David	539	1982	1982	8222606	David Plante	David	Plante	male
uc1.32106007114025	The foreigner	Plante, David	539	1984	1984	10696788	David Plante	David	Plante	male
mdp.39015012917483	The Catholic	Plante, David	539	1986	1986	13094722	David Plante	David	Plante	male
mdp.39015037836692	The native	Plante, David	539	1987	1988	17297564	David Plante	David	Plante	male
mdp.49015000605965	The Catholic	Plante, David	539	1987	1987	14719418	David Plante	David	Plante	male
mdp.39015025200307	The accident	Plante, David	539	1991	1991	22735055	David Plante	David	Plante	male
mdp.39015032447693	Annunciation	Plante, David	539	1994	1994	29548541	David Plante	David	Plante	male
mdp.39015070729994	ABC : a novel	Plante, David	539	2007	2007	77504854	David Plante	David	Plante	male
uc1.32106002183777	The ghost of Henry James	Plante, David	539	1970	1970	90167	David Plante	David	Plante	male
uc1.b4973109	A woman named Drown	Powell, Padgett	1760	1987	1987	15284478	Padgett Powell	Padgett	Powell	male
uc1.b4951415	Edisto : a novel	Powell, Padgett	1760	1984	1984	10208226	Padgett Powell	Padgett	Powell	male
uc1.b4090082	Prince of darkness, and other stories	Powers, J. F. (James Farl)	943	1951	1951	15473544	J. F. Powers	J. F.	Powers	male
uc1.32106008906940	Prince of Darkness, and other stories	Powers, J. F. (James Farl)	943	1947	1947	5847958	J. F. Powers	J. F.	Powers	male
uc1.b3727225	The presence of Grace	Powers, J. F. (James Farl)	943	1956	1956	925794	J. F. Powers	J. F.	Powers	male
uc1.32106016196344	The stories of J.F. Powers	Powers, J. F. (James Farl)	943	2000	2000	42413403	J. F. Powers	J. F.	Powers	male
uc1.32106016417245	Morte D'Urban	Powers, J. F. (James Farl)	943	2000	2000	42389544	J. F. Powers	J. F.	Powers	male
mdp.39015013445427	Wheat that springeth green	Powers, J. F. (James Farl)	943	1988	1988	17550465	J. F. Powers	J. F.	Powers	male
mdp.39015011214304	Look how the fish live	Powers, J. F. (James Farl)	943	1975	1975	1366099	J. F. Powers	J. F.	Powers	male
uc1.b4089302	Morte d'Urban	Powers, J. F. (James Farl)	943	1962	1962	573889	J. F. Powers	J. F.	Powers	male
pst.000029703944	The presence of Grace	Powers, J. F. (James Farl)	943	1956	1969	18746	J. F. Powers	J. F.	Powers	male
mdp.39015019475972	Prisoner's dilemma	Powers, Richard	1911	1989	1989	19623903	Richard Powers	Richard	Powers	male
uc1.32106016995174	Three farmers on their way to a dance	Powers, Richard	1911	1985	1985	11813069	Richard Powers	Richard	Powers	male
mdp.39015029714105	Operation wandering soul : a novel	Powers, Richard	1911	1993	1993	27186862	Richard Powers	Richard	Powers	male
mdp.39015054096162	The gold bug variations	Powers, Richard	1911	1991	1991	22665566	Richard Powers	Richard	Powers	male
uc1.32106008015569	Prisoner's dilemma	Powers, Richard	1911	1988	1988	16985003	Richard Powers	Richard	Powers	male
uc1.$b287620	Mid-century, an anthology of distinguished contemporary American short stories	Prescott, Orville	1752	1958	1958	560938	Orville Prescott	Orville	Prescott	male
uc1.b3545526	The undying past	Prescott, Orville	1752	1961	1961	1450066	Orville Prescott	Orville	Prescott	male
mdp.39015037755801	Mustian : two novels and a story, complete and unabridged	Price, Reynolds	1893	1983	1983	9388954	Reynolds Price	Reynolds	Price	male
mdp.39015011024901	Kate Vaiden	Price, Reynolds	1893	1986	1986	12942220	Reynolds Price	Reynolds	Price	male
mdp.39015013531937	Good hearts	Price, Reynolds	1893	1988	1988	17104976	Reynolds Price	Reynolds	Price	male
mdp.39015017930036	The tongues of angels	Price, Reynolds	1893	1990	1990	20093221	Reynolds Price	Reynolds	Price	male
mdp.39015021831048	Home made : [short stories]	Price, Reynolds	1893	1990	1990	22891456	Reynolds Price	Reynolds	Price	male
mdp.39015018470933	The foreseeable future	Price, Reynolds	1893	1991	1991	22274567	Reynolds Price	Reynolds	Price	male
mdp.39015025148886	Blue Calhoun	Price, Reynolds	1893	1992	1992	23975797	Reynolds Price	Reynolds	Price	male
mdp.39015000607468	A generous man	Price, Reynolds	1893	1966	1966	6691392	Reynolds Price	Reynolds	Price	male
uc1.b4089905	A generous man	Price, Reynolds	1893	1966	1966	6691394	Reynolds Price	Reynolds	Price	male
mdp.39015029749416	The collected stories	Price, Reynolds	1893	1993	1993	26810377	Reynolds Price	Reynolds	Price	male
pst.000058517345	The collected stories	Price, Reynolds	1893	1994	1994	29877778	Reynolds Price	Reynolds	Price	male
mdp.39015034200835	The promise of rest	Price, Reynolds	1893	1995	1995	31753894	Reynolds Price	Reynolds	Price	male
mdp.39015040370986	Roxanna Slade	Price, Reynolds	1893	1998	1998	37870641	Reynolds Price	Reynolds	Price	male
mdp.39015046483668	A singular family : Rosacoke and her kin	Price, Reynolds	1893	1999	1999	40683831	Reynolds Price	Reynolds	Price	male
mdp.39015060816645	The good priest's son	Price, Reynolds	1893	2005	2005	57286087	Reynolds Price	Reynolds	Price	male
mdp.39015000607427	The source of light	Price, Reynolds	1893	1981	1981	7196666	Reynolds Price	Reynolds	Price	male
mdp.39015055186541	Noble Norfleet	Price, Reynolds	1893	2002	2002	49225726	Reynolds Price	Reynolds	Price	male
uc1.32106015294769	Blue Calhoun	Price, Reynolds	1893	2000	2000	43797574	Reynolds Price	Reynolds	Price	male
mdp.39015000607450	Love and work	Price, Reynolds	1893	1968	1968	442451	Reynolds Price	Reynolds	Price	male
uc1.b4089311	The names and faces of heroes	Price, Reynolds	1893	1963	1963	291906	Reynolds Price	Reynolds	Price	male
mdp.39015000607476	A long and happy life	Price, Reynolds	1893	1962	1962	6686791	Reynolds Price	Reynolds	Price	male
uc1.b4089928	A long and happy life	Price, Reynolds	1893	1962	1962	6686791	Reynolds Price	Reynolds	Price	male
pst.000002169873	A long and happy life	Price, Reynolds	1893	1961	1966	807646	Reynolds Price	Reynolds	Price	male
mdp.39015000607435	Permanent errors. -	Price, Reynolds	1893	1970	1970	94104	Reynolds Price	Reynolds	Price	male
mdp.39015000607419	The surface of Earth	Price, Reynolds	1893	1975	1975	1416444	Reynolds Price	Reynolds	Price	male
mdp.39015037836817	Ladies' man	Price, Richard	1912	1978	1978	3966180	Richard Price	Richard	Price	male
uc1.32106015187641	The wanderers; a novel	Price, Richard	1912	1974	1974	797853	Richard Price	Richard	Price	male
uc1.32106011204523	Samaritan	Price, Richard	1912	2003	2003	52388260	Richard Price	Richard	Price	male
mdp.39015055184041	A boy in summer : short stories	Price, Richard	1912	2002	2002	50503322	Richard Price	Richard	Price	male
mdp.39015047066223	Freedomland	Price, Richard	1912	1998	1998	38304507	Richard Price	Richard	Price	male
mdp.39015027245540	Clockers	Price, Richard	1912	1992	1992	24906370	Richard Price	Richard	Price	male
mdp.39015013893261	The wanderers : a novel	Price, Richard	1912	1985	1985	12104670	Richard Price	Richard	Price	male
mdp.39015004713759	The breaks	Price, Richard	1912	1983	1983	8826424	Richard Price	Richard	Price	male
mdp.39015002710971	Bloodbrothers	Price, Richard	1912	1976	1976	1958414	Richard Price	Richard	Price	male
mdp.39015062814127	Music through the floor : stories	Puchner, Eric	706	2005	2005	60791724	Eric Puchner	Eric	Puchner	male
mdp.39015031292850	Eustace Chisholm and the works	Purdy, James	984	1967	1967	346182	James Purdy	James	Purdy	male
uc1.32106010624507	Out with the stars : a novel	Purdy, James	984	1992	1992	28421430	James Purdy	James	Purdy	male
mdp.39015045655316	Gertrude of Stony Island Avenue : a novel	Purdy, James	984	1997	1997	38216483	James Purdy	James	Purdy	male
mdp.39015018053226	Color of darkness : eleven stories and a novella	Purdy, James	984	1957	1957	286065	James Purdy	James	Purdy	male
mdp.39015000599269	63: dream palace, a novella, and nine stories	Purdy, James	984	1957	1957	2124884	James Purdy	James	Purdy	male
uc1.$b223952	Children is all	Purdy, James	984	1962	1962	286067	James Purdy	James	Purdy	male
uc1.b4089925	Cabot Wright begins	Purdy, James	984	1964	1964	286070	James Purdy	James	Purdy	male
mdp.39015000573223	Jeremy's version	Purdy, James	984	1970	1970	98282	James Purdy	James	Purdy	male
mdp.39015031297784	I am Elijah Thrush. -	Purdy, James	984	1972	1972	324309	James Purdy	James	Purdy	male
mdp.39015005661957	The house of the solitary maggot	Purdy, James	984	1974	1974	934566	James Purdy	James	Purdy	male
uc1.b4089938	Color of darkness; eleven stories and a novella	Purdy, James	984	1961	1961	2357535	James Purdy	James	Purdy	male
uc1.32106002139142	In a shallow grave	Purdy, James	984	1975	1975	1977496	James Purdy	James	Purdy	male
uc1.b4951276	Narrow rooms	Purdy, James	984	1978	1978	3820743	James Purdy	James	Purdy	male
mdp.39015013350106	Mourners below	Purdy, James	984	1981	1981	6864080	James Purdy	James	Purdy	male
uc1.b4951277	On glory's course	Purdy, James	984	1984	1984	9829537	James Purdy	James	Purdy	male
mdp.39015032763081	Out with the stars	Purdy, James	984	1992	1992	28337379	James Purdy	James	Purdy	male
inu.30000114325677	Garments the living wear	Purdy, James	984	1989	1989	19680621	James Purdy	James	Purdy	male
mdp.49015001014472	Color of darkness : eleven stories and a novella	Purdy, James	984	1975	1975	1095081	James Purdy	James	Purdy	male
mdp.39015024942396	63, dream palace : selected stories, 1956-1987	Purdy, James	984	1991	1991	24173737	James Purdy	James	Purdy	male
pst.000045797446	V	Pynchon, Thomas	2230	1963	1966	3635544	Thomas Pynchon	Thomas	Pynchon	male
uc1.32106018851599	Against the day : [a novel]	Pynchon, Thomas	2230	2006	2006	71173932	Thomas Pynchon	Thomas	Pynchon	male
mdp.49015003408284	Against the day	Pynchon, Thomas	2230	2007	2007	182574613	Thomas Pynchon	Thomas	Pynchon	male
pst.000032898521	V	Pynchon, Thomas	2230	1989	1989	38508247	Thomas Pynchon	Thomas	Pynchon	male
mdp.39015066065254	Gravity's rainbow	Pynchon, Thomas	2230	1973	1973	592261	Thomas Pynchon	Thomas	Pynchon	male
mdp.39015063151719	The crying of lot 49	Pynchon, Thomas	2230	1972	1972	50053339	Thomas Pynchon	Thomas	Pynchon	male
pst.000032227215	The crying of lot 49	Pynchon, Thomas	2230	1966	1966	310913427	Thomas Pynchon	Thomas	Pynchon	male
mdp.39015019437873	Vineland	Pynchon, Thomas	2230	1991	1991	22178790	Thomas Pynchon	Thomas	Pynchon	male
mdp.39015046455807	V., a novel	Pynchon, Thomas	2230	1963	1963	288349	Thomas Pynchon	Thomas	Pynchon	male
mdp.49015002499623	Gravity's rainbow	Pynchon, Thomas	2230	2000	2000	32513609	Thomas Pynchon	Thomas	Pynchon	male
mdp.39015035329427	The crying of lot 49	Pynchon, Thomas	2230	1966	1966	1374466	Thomas Pynchon	Thomas	Pynchon	male
uc1.32106007782904	Blood line : stories of fathers and sons	Quammen, David	540	1988	1988	17353018	David Quammen	David	Quammen	male
uc1.b3462836	To walk the line; a novel	Quammen, David	540	1970	1970	100688	David Quammen	David	Quammen	male
mdp.39015048589587	Bodega dreams	Quiñonez, Ernesto	715	2000	2000	41488720	Ernesto Quiñonez	Ernesto	Quiñonez	male
mdp.39015034915242	The crossing guard	Rabe, David	541	1994	1995	31131591	David Rabe	David	Rabe	male
mdp.39015062547172	A primitive heart : stories	Rabe, David	541	2005	2005	60589206	David Rabe	David	Rabe	male
mdp.39015012252147	Great Russian short novels	Rahv, Philip	1842	1951	1951	301532	Philip Rahv	Philip	Rahv	male
inu.32000011331313	Seven great British short novels	Rahv, Philip	1842	1963	1969	32318549	Philip Rahv	Philip	Rahv	male
mdp.39015063154564	The last days of Louisiana Red	Reed, Ishmael	933	1974	1976	6964348	Ishmael Reed	Ishmael	Reed	male
mdp.39015019226714	The terrible threes	Reed, Ishmael	933	1989	1989	19270499	Ishmael Reed	Ishmael	Reed	male
mdp.39015015225728	Reckless eyeballing	Reed, Ishmael	933	1988	1988	17264328	Ishmael Reed	Ishmael	Reed	male
mdp.39015066048912	Flight to Canada	Reed, Ishmael	933	1976	1976	2213207	Ishmael Reed	Ishmael	Reed	male
mdp.39015013234508	The last days of Louisiana Red	Reed, Ishmael	933	1974	1974	902974	Ishmael Reed	Ishmael	Reed	male
mdp.39015013267391	Cab Calloway stands in for the moon	Reed, Ishmael	933	1986	1986	14200665	Ishmael Reed	Ishmael	Reed	male
mdp.39015063154572	Yellow back radio broke-down : a novel	Reed, Ishmael	933	1969	1977	3476087	Ishmael Reed	Ishmael	Reed	male
uc1.32106002184817	Yellow back radio broke-down	Reed, Ishmael	933	1969	1969	13341	Ishmael Reed	Ishmael	Reed	male
uc1.32106002184775	The free-lance pallbearers	Reed, Ishmael	933	1968	1968	5050037	Ishmael Reed	Ishmael	Reed	male
pst.000015284013	The free-lance pallbearers : an irreverent novel	Reed, Ishmael	933	1967	1988	18497516	Ishmael Reed	Ishmael	Reed	male
mdp.39015002169061	The free-lance pallbearers	Reed, Ishmael	933	1967	1967	347573	Ishmael Reed	Ishmael	Reed	male
uc1.32106005767691	19 necromancers from now	Reed, Ishmael	933	1970	1970	94704	Ishmael Reed	Ishmael	Reed	male
mdp.39015014137700	The red machines	Reeve, F. D. (Franklin D.)	730	1968	1968	440254	F. D. Reeve	F. D.	Reeve	male
mdp.39015032310255	Great Soviet short stories	Reeve, F. D. (Franklin D.)	730	1962	1962	297284	F. D. Reeve	F. D.	Reeve	male
uc1.$b807505	Just over the border	Reeve, F. D. (Franklin D.)	730	1969	1969	30482	F. D. Reeve	F. D.	Reeve	male
mdp.39015062574457	My sister life	Reeve, F. D. (Franklin D.)	730	2005	2005	55671275	F. D. Reeve	F. D.	Reeve	male
mdp.39076002717069	Supposing	Reid, Alastair	47	1960	1960	1609260	Alastair Reid	Alastair	Reid	male
mdp.39015048887171	Family chronicle	Reznikoff, Charles	358	1988	1988	17301015	Charles Reznikoff	Charles	Reznikoff	male
mdp.39015002715954	The manner music	Reznikoff, Charles	358	1977	1977	3294614	Charles Reznikoff	Charles	Reznikoff	male
mdp.39015002715947		Reznikoff, Charles	358	1978	1978-1979	3845479	Charles Reznikoff	Charles	Reznikoff	male
uc1.32106002140165	Testimony: the United States	Reznikoff, Charles	358	1965	1965	2907808	Charles Reznikoff	Charles	Reznikoff	male
mdp.39015050151219	Anthropology and a hundred other stories	Rhodes, Dan	459	2000	2000	42834306	Dan Rhodes	Dan	Rhodes	male
mdp.39015069302548	Gold	Rhodes, Dan	459	2007	2007	74525067	Dan Rhodes	Dan	Rhodes	male
mdp.39015050697765	Don't tell me the truth about love : stories	Rhodes, Dan	459	2001	2001	45487932	Dan Rhodes	Dan	Rhodes	male
mdp.39015056946851	Timoleon Vieta come home : a sentimental journey	Rhodes, Dan	459	2003	2003	51194684	Dan Rhodes	Dan	Rhodes	male
mdp.39015045655357	Charity : stories	Richard, Mark	1535	1998	1998	38431434	Mark Richard	Mark	Richard	male
mdp.39015019951527	The ice at the bottom of the world : stories	Richard, Mark	1535	1989	1989	18378535	Mark Richard	Mark	Richard	male
mdp.39015029709113	Fishboy : a ghost's story	Richard, Mark	1535	1993	1993	26801328	Mark Richard	Mark	Richard	male
uc1.b4088423	The town	Richter, Conrad	429	1950	1950	324497	Conrad Richter	Conrad	Richter	male
mdp.39015002717422	The lady	Richter, Conrad	429	1957	1957	1014962	Conrad Richter	Conrad	Richter	male
mdp.49015001015966	The fields	Richter, Conrad	429	1946	1946	286007	Conrad Richter	Conrad	Richter	male
mdp.39015000688872	The trees	Richter, Conrad	429	1946	1946	20602509	Conrad Richter	Conrad	Richter	male
mdp.39015002716952	The light in the forest	Richter, Conrad	429	1953	1953	286003	Conrad Richter	Conrad	Richter	male
mdp.39015000688849	The fields	Richter, Conrad	429	1946	1946	286007	Conrad Richter	Conrad	Richter	male
uc1.$b244489	Always young and fair	Richter, Conrad	429	1947	1947	286011	Conrad Richter	Conrad	Richter	male
mdp.39015002717240	The aristocrat	Richter, Conrad	429	1968	1968	286010	Conrad Richter	Conrad	Richter	male
osu.32435012501177	The fields	Richter, Conrad	429	1961	1961	6799310	Conrad Richter	Conrad	Richter	male
pst.000007408427	The trees	Richter, Conrad	429	1975	1975	14021076	Conrad Richter	Conrad	Richter	male
pst.000007408700	The town	Richter, Conrad	429	1975	1975	1802868	Conrad Richter	Conrad	Richter	male
uc1.b4437896	The rawhide knot and other stories	Richter, Conrad	429	1978	1978	3669901	Conrad Richter	Conrad	Richter	male
uc1.b4437895	The lady	Richter, Conrad	429	1984	1984	11187362	Conrad Richter	Conrad	Richter	male
mdp.39015046378371	The awakening land : I, The trees, II, The fields, III, The town	Richter, Conrad	429	1966	1966	3659301	Conrad Richter	Conrad	Richter	male
mdp.39015002717406	Always young and fair	Richter, Conrad	429	1966	1966	7699803	Conrad Richter	Conrad	Richter	male
mdp.39015002717257	A country of strangers	Richter, Conrad	429	1966	1966	286009	Conrad Richter	Conrad	Richter	male
pst.000029587544	The fields	Richter, Conrad	429	1965	1965	316842516	Conrad Richter	Conrad	Richter	male
uc1.b4437894	The grandfathers	Richter, Conrad	429	1964	1964	286005	Conrad Richter	Conrad	Richter	male
mdp.39015002717430	A simple honorable man	Richter, Conrad	429	1962	1962	286001	Conrad Richter	Conrad	Richter	male
mdp.39015059771025	The free man	Richter, Conrad	429	1957	1961	67302194	Conrad Richter	Conrad	Richter	male
uc1.$b104888	The lady	Richter, Conrad	429	1957	1957	286004	Conrad Richter	Conrad	Richter	male
mdp.39015002712795	The waters of Kronos	Richter, Conrad	429	1960	1960	287907	Conrad Richter	Conrad	Richter	male
uc1.b4357831	Rumor and other stories	Robison, James	986	1985	1985	11726396	James Robison	James	Robison	male
mdp.39015060818450	At the shores	Rogers, Thomas	2231	2005	2005	56370659	Thomas Rogers	Thomas	Rogers	male
mdp.39015002743667	The pursuit of happiness	Rogers, Thomas	2231	1968	1968	441314	Thomas Rogers	Thomas	Rogers	male
mdp.39015002743659	The confession of a child of the century by Samuel Heather; a novel. -	Rogers, Thomas	2231	1972	1972	363835	Thomas Rogers	Thomas	Rogers	male
uc1.b4357840	At the shores	Rogers, Thomas	2231	1980	1980	6487743	Thomas Rogers	Thomas	Rogers	male
mdp.39015060817809	Jerry Engels : a novel	Rogers, Thomas	2231	2005	2005	56191914	Thomas Rogers	Thomas	Rogers	male
uc1.$b115473	The fencing master, and other stories	Rogin, Gilbert	815	1965	1965	313702	Gilbert Rogin	Gilbert	Rogin	male
mdp.39015002743063	The heel of spring	Rooney, Frank	758	1956	1956	1698372	Frank Rooney	Frank	Rooney	male
uc1.$b451222	Shadow of God	Rooney, Frank	758	1967	1967	1379115	Frank Rooney	Frank	Rooney	male
mdp.39015040133111	Barney Polan's game : a novel of the 1951 college basketball scandals	Rosen, Charles	360	1998	1998	37043982	Charles Rosen	Charles	Rosen	male
uc1.b4358678	A mile above the rim : a novel	Rosen, Charles	360	1976	1976	2571887	Charles Rosen	Charles	Rosen	male
mdp.39015002750373	Under the boardwalk	Rosten, Norman	1740	1968	1968	448290	Norman Rosten	Norman	Rosten	male
uc1.b4437767	Over and out; a novel	Rosten, Norman	1740	1972	1972	579245	Norman Rosten	Norman	Rosten	male
coo.31924071662617	Call it sleep	Roth, Henry	882	1964	1964	8626272	Henry Roth	Henry	Roth	male
uc1.32106002142047	Call it sleep, a novel	Roth, Henry	882	1976	1976	4262613	Henry Roth	Henry	Roth	male
uc1.32106018797073	Zuckerman bound : a trilogy and epilogue 1979-1985	Roth, Philip	1843	2007	2007	144228448	Philip Roth	Philip	Roth	male
mdp.49015003448686	Indignation	Roth, Philip	1843	2008	2008	212846986	Philip Roth	Philip	Roth	male
uc1.32106002142054	Goodbye, Columbus, and five short stories	Roth, Philip	1843	1959	1959	2360171	Philip Roth	Philip	Roth	male
pst.000045749728	Goodbye, Columbus : and five short stories	Roth, Philip	1843	1959	1966	NA	Philip Roth	Philip	Roth	male
